<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
CTN,20120828,4.1346,4.2308,4.1346,4.2308,10800,4.3000,4.4000,4.3000,4.4000,0,0,0
CTN,20120827,4.2308,4.2308,4.1346,4.1346,8600,4.4000,4.4000,4.3000,4.3000,0,0,0
CTN,20120823,4.3269,4.6154,4.3269,4.6154,16600,4.5000,4.8000,4.5000,4.8000,0,0,0
CTN,20120822,4.7115,4.7115,4.5192,4.6154,4000,4.9000,4.9000,4.7000,4.8000,0,0,0
CTN,20120821,4.9038,4.9038,4.7115,4.7115,6200,5.1000,5.1000,4.9000,4.9000,0,0,0
CTN,20120820,4.9038,5.0000,4.9038,5.0000,2100,5.1000,5.2000,5.1000,5.2000,0,0,0
CTN,20120817,5.0000,5.0000,4.9038,4.9038,7200,5.2000,5.2000,5.1000,5.1000,0,0,700
CTN,20120816,5.1924,5.1924,5.0000,5.0000,3700,5.4000,5.4000,5.2000,5.2000,0,0,0
CTN,20120815,5.0000,5.0962,5.0000,5.0962,8700,5.2000,5.3000,5.2000,5.3000,0,2800,0
CTN,20120813,5.0000,5.0962,4.9039,5.0962,11300,5.2000,5.3000,5.1000,5.3000,0,200,0
CTN,20120810,5.0961,5.0961,5.0961,5.0962,20000,5.3000,5.3000,5.3000,5.3000,50,0,0
CTN,20120809,5.1924,5.1924,5.0962,5.1923,14000,5.4000,5.4000,5.3000,5.4000,0,0,0
CTN,20120808,5.0962,5.0962,5.0000,5.0962,9000,5.3000,5.3000,5.2000,5.3000,0,0,0
CTN,20120807,5.0961,5.0961,5.0961,5.0962,4800,5.3000,5.3000,5.3000,5.3000,0,0,0
CTN,20120806,5.0961,5.1923,5.0961,5.1923,6500,5.3000,5.4000,5.3000,5.4000,0,0,0
CTN,20120803,4.9039,4.9039,4.9039,4.9038,1000,5.1000,5.1000,5.1000,5.1000,0,0,0
CTN,20120802,5.0000,5.0962,4.9039,5.0962,18100,5.2000,5.3000,5.1000,5.3000,0,0,0
CTN,20120801,4.9038,5.0961,4.9038,5.0962,9300,5.1000,5.3000,5.1000,5.3000,15,100,0
CTN,20120731,4.8077,5.0962,4.8077,4.9038,1900,5.0000,5.3000,5.0000,5.1000,0,0,0
CTN,20120730,5.4808,5.4808,5.0961,5.0962,20000,5.7000,5.7000,5.3000,5.3000,0,0,0
CTN,20120726,5.0000,5.1923,5.0000,5.1923,18600,5.2000,5.4000,5.2000,5.4000,80,0,0
CTN,20120725,5.0961,5.1923,5.0961,5.1923,16400,5.3000,5.4000,5.3000,5.4000,0,0,0
CTN,20120724,5.0000,5.1924,5.0000,5.1923,15700,5.2000,5.4000,5.2000,5.4000,0,0,0
CTN,20120723,5.2885,5.2885,5.0000,5.0962,25800,5.5000,5.5000,5.2000,5.3000,0,600,0
CTN,20120720,5.1923,5.1923,5.1923,5.1923,59300,5.4000,5.4000,5.4000,5.4000,0,0,0
CTN,20120719,5.2884,5.4808,5.1923,5.4808,16500,5.5000,5.7000,5.4000,5.7000,0,0,0
CTN,20120718,5.1923,5.3847,5.0962,5.3846,10600,5.4000,5.6000,5.3000,5.6000,0,0,0
CTN,20120717,5.0000,5.2885,5.0000,5.2885,8400,5.2000,5.5000,5.2000,5.5000,0,0,0
CTN,20120716,5.3847,5.3847,5.0962,5.1923,13800,5.6000,5.6000,5.3000,5.4000,0,0,0
CTN,20120713,4.7115,5.2885,4.7115,5.2885,9200,4.9000,5.5000,4.9000,5.5000,90,0,0
CTN,20120712,4.8077,5.0000,4.8077,5.0000,17300,5.0000,5.2000,5.0000,5.2000,0,0,0
CTN,20120711,4.8077,4.9039,4.7115,4.7115,1600,5.0000,5.1000,4.9000,4.9000,0,0,0
CTN,20120710,4.8077,4.9039,4.8077,4.8077,6700,5.0000,5.1000,5.0000,5.0000,0,0,0
CTN,20120709,4.9039,4.9039,4.8077,4.8077,17800,5.1000,5.1000,5.0000,5.0000,0,0,0
CTN,20120706,4.6153,5.0961,4.6153,4.8077,4100,4.8000,5.3000,4.8000,5.0000,130,0,0
CTN,20120705,4.8076,5.0961,4.8076,4.9038,14000,5.0000,5.3000,5.0000,5.1000,0,0,0
CTN,20120704,4.9038,4.9038,4.8076,4.9038,6000,5.1000,5.1000,5.0000,5.1000,75,0,0
CTN,20120703,5.0000,5.0000,4.7115,4.9038,17800,5.2000,5.2000,4.9000,5.1000,0,0,0
CTN,20120702,5.0000,5.0962,4.8077,5.0000,20900,5.2000,5.3000,5.0000,5.2000,0,0,0
CTN,20120629,5.0000,5.0962,5.0000,5.0962,7000,5.2000,5.3000,5.2000,5.3000,0,0,0
CTN,20120628,5.0000,5.0962,4.9038,5.0962,31000,5.2000,5.3000,5.1000,5.3000,0,0,0
CTN,20120627,4.9039,5.1924,4.9039,5.0000,4600,5.1000,5.4000,5.1000,5.2000,0,0,0
CTN,20120626,5.0962,5.0962,5.0000,5.0962,21300,5.3000,5.3000,5.2000,5.3000,0,0,0
CTN,20120625,5.1923,5.2884,5.1923,5.2885,11000,5.4000,5.5000,5.4000,5.5000,0,0,0
CTN,20120622,5.3846,5.3846,5.3846,5.3846,22200,5.6000,5.6000,5.6000,5.6000,0,0,0
CTN,20120621,5.4807,5.5769,5.4807,5.4808,19500,5.7000,5.8000,5.7000,5.7000,0,0,0
CTN,20120620,5.3846,5.5770,5.3846,5.5769,26100,5.6000,5.8000,5.6000,5.8000,0,0,0
CTN,20120619,5.3846,5.5770,5.3846,5.4808,25400,5.6000,5.8000,5.6000,5.7000,0,0,0
CTN,20120618,5.5770,5.6731,5.4808,5.4808,30000,5.8000,5.9000,5.7000,5.7000,0,0,0
CTN,20120615,5.4808,5.5770,5.4808,5.4808,18300,5.7000,5.8000,5.7000,5.7000,0,0,0
CTN,20120614,5.3846,5.4808,5.3846,5.4808,16300,5.6000,5.7000,5.6000,5.7000,0,0,0
CTN,20120613,5.2885,5.3847,5.2885,5.3846,12400,5.5000,5.6000,5.5000,5.6000,0,0,0
CTN,20120612,5.3846,5.3846,5.2885,5.2885,27900,5.6000,5.6000,5.5000,5.5000,0,0,0
CTN,20120611,5.4807,5.6731,5.4807,5.4808,21700,5.7000,5.9000,5.7000,5.7000,0,0,0
CTN,20120608,5.5770,5.5770,5.3846,5.5769,71500,5.8000,5.8000,5.6000,5.8000,11,0,0
CTN,20120607,5.2885,5.5770,5.2885,5.4808,23100,5.5000,5.8000,5.5000,5.7000,0,4000,0
CTN,20120606,5.2884,5.3846,5.1923,5.2885,21300,5.5000,5.6000,5.4000,5.5000,0,0,0
CTN,20120605,5.0961,5.3846,5.0961,5.3846,45600,5.3000,5.6000,5.3000,5.6000,0,4000,0
CTN,20120604,5.1923,5.3846,5.0961,5.3846,71100,5.4000,5.6000,5.3000,5.6000,0,0,0
CTN,20120601,5.2884,5.3846,5.2884,5.3846,19400,5.5000,5.6000,5.5000,5.6000,0,0,0
CTN,20120531,5.2884,5.3846,5.2884,5.3846,24200,5.5000,5.6000,5.5000,5.6000,0,0,0
CTN,20120530,5.5769,5.5769,5.3846,5.5769,17200,5.8000,5.8000,5.6000,5.8000,0,0,0
CTN,20120529,5.3846,5.6731,5.2884,5.6731,32300,5.6000,5.9000,5.5000,5.9000,0,0,0
CTN,20120528,5.5770,5.5770,5.3847,5.5769,97900,5.8000,5.8000,5.6000,5.8000,0,0,0
CTN,20120525,5.0000,5.2885,5.0000,5.2885,11700,5.2000,5.5000,5.2000,5.5000,0,0,0
CTN,20120524,5.0961,5.1923,5.0000,5.0962,31400,5.3000,5.4000,5.2000,5.3000,0,0,0
CTN,20120523,5.3846,5.3846,5.1923,5.1923,46400,5.6000,5.6000,5.4000,5.4000,0,2000,0
CTN,20120522,5.5769,5.5769,5.3846,5.4808,86700,5.8000,5.8000,5.6000,5.7000,59,5000,0
CTN,20120521,5.2885,5.3847,5.0962,5.3846,25700,5.5000,5.6000,5.3000,5.6000,0,0,0
CTN,20120518,5.1923,5.2885,5.0000,5.0962,74000,5.4000,5.5000,5.2000,5.3000,0,0,0
CTN,20120517,5.4807,5.5769,5.2884,5.2885,23300,5.7000,5.8000,5.5000,5.5000,0,0,0
CTN,20120516,5.3847,5.5770,5.2885,5.5769,34300,5.6000,5.8000,5.5000,5.8000,0,0,0
CTN,20120515,5.4808,5.6731,5.2885,5.2885,104500,5.7000,5.9000,5.5000,5.5000,0,0,0
CTN,20120514,6.0576,6.3461,5.6730,5.6731,87300,6.3000,6.6000,5.9000,5.9000,0,13200,0
CTN,20120511,6.4423,6.4423,6.0577,6.1538,60100,6.7000,6.7000,6.3000,6.4000,33,0,0
CTN,20120510,6.6346,6.7308,6.2500,6.4423,102300,6.9000,7.0000,6.5000,6.7000,0,0,0
CTN,20120509,6.6346,6.6346,6.2500,6.4423,55600,6.9000,6.9000,6.5000,6.7000,0,0,0
CTN,20120508,6.8269,6.8269,6.4423,6.4423,122800,7.1000,7.1000,6.7000,6.7000,70,10000,0
CTN,20120507,6.1539,6.4423,6.0577,6.4423,161900,6.4000,6.7000,6.3000,6.7000,0,0,0
CTN,20120504,6.0577,6.2500,5.6730,6.0577,103400,6.3000,6.5000,5.9000,6.3000,30,0,0
CTN,20120503,6.2500,6.2500,5.5769,5.9615,86800,6.5000,6.5000,5.8000,6.2000,0,0,0
CTN,20120502,5.9615,5.9615,5.8654,5.9615,136700,6.2000,6.2000,6.1000,6.2000,0,0,0
CTN,20120427,5.3847,5.5770,5.2885,5.5769,93900,5.6000,5.8000,5.5000,5.8000,0,0,0
CTN,20120426,5.2884,5.3846,5.1923,5.2885,34900,5.5000,5.6000,5.4000,5.5000,0,0,0
CTN,20120425,5.3847,5.3847,5.1924,5.3846,33100,5.6000,5.6000,5.4000,5.6000,0,0,0
CTN,20120424,5.0000,5.1924,4.8077,5.0962,80500,5.2000,5.4000,5.0000,5.3000,0,0,0
CTN,20120423,5.4808,5.4808,5.0962,5.0962,48300,5.7000,5.7000,5.3000,5.3000,0,0,0
CTN,20120420,5.3846,5.7692,5.1923,5.6731,41600,5.6000,6.0000,5.4000,5.9000,65,0,0
CTN,20120419,5.6731,5.6731,5.1923,5.3846,46700,5.9000,5.9000,5.4000,5.6000,0,5000,0
CTN,20120418,5.6731,5.6731,5.4808,5.6731,214200,5.9000,5.9000,5.7000,5.9000,0,0,0
CTN,20120417,5.1924,5.3847,5.0962,5.3846,118600,5.4000,5.6000,5.3000,5.6000,50,900,0
CTN,20120416,4.8077,5.0962,4.8077,5.0962,55500,5.0000,5.3000,5.0000,5.3000,0,1900,0
CTN,20120413,4.8076,5.0000,4.7115,4.8077,23700,5.0000,5.2000,4.9000,5.0000,70,5000,0
CTN,20120412,4.9038,5.0000,4.8077,4.9038,155900,5.1000,5.2000,5.0000,5.1000,11,0,0
CTN,20120411,4.6154,4.7116,4.4231,4.7115,46000,4.8000,4.9000,4.6000,4.9000,60,5000,0
CTN,20120410,4.4231,4.5192,4.4231,4.4231,20800,4.6000,4.7000,4.6000,4.6000,0,0,0
CTN,20120409,4.5192,4.6154,4.4230,4.6154,5800,4.7000,4.8000,4.6000,4.8000,0,0,0
CTN,20120406,4.4231,4.5192,4.4231,4.5192,19800,4.6000,4.7000,4.6000,4.7000,0,0,0
CTN,20120405,4.4231,4.4231,4.3269,4.3269,16800,4.6000,4.6000,4.5000,4.5000,0,0,0
CTN,20120404,4.6154,4.7116,4.3269,4.3269,18700,4.8000,4.9000,4.5000,4.5000,0,0,0
CTN,20120403,4.5192,4.6154,4.3269,4.6154,26900,4.7000,4.8000,4.5000,4.8000,0,0,0
CTN,20120330,4.5192,4.6154,4.4231,4.6154,16100,4.7000,4.8000,4.6000,4.8000,0,0,0
CTN,20120329,4.9038,4.9038,4.6154,4.6154,65500,5.1000,5.1000,4.8000,4.8000,20,0,0
CTN,20120328,4.6154,5.0000,4.5192,5.0000,38500,4.8000,5.2000,4.7000,5.2000,45,0,0
