<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
ATA,20150730,2.8000,2.8000,2.8000,2.8000,100010,2.8000,2.8000,2.8000,2.8000,0,1800,0
ATA,20150729,2.7000,2.7000,2.7000,2.7000,1010,2.7000,2.7000,2.7000,2.7000,0,0,0
ATA,20150728,2.5000,2.6000,2.5000,2.6000,46240,2.5000,2.6000,2.5000,2.6000,0,0,0
ATA,20150727,2.5000,2.6000,2.5000,2.5000,108260,2.5000,2.6000,2.5000,2.5000,0,0,0
ATA,20150724,2.6000,2.8000,2.6000,2.6000,54070,2.6000,2.8000,2.6000,2.6000,0,0,0
ATA,20150723,2.9000,2.9000,2.7000,2.7000,89450,2.9000,2.9000,2.7000,2.7000,0,0,0
ATA,20150722,3.0000,3.0000,2.9000,2.9000,34970,3.0000,3.0000,2.9000,2.9000,0,0,0
ATA,20150721,3.0000,3.0000,2.9000,3.0000,30510,3.0000,3.0000,2.9000,3.0000,0,0,0
ATA,20150720,3.0000,3.1000,3.0000,3.0000,80010,3.0000,3.1000,3.0000,3.0000,0,0,0
ATA,20150717,3.1000,3.2000,3.0000,3.0000,19550,3.1000,3.2000,3.0000,3.0000,0,0,0
ATA,20150716,3.2000,3.2000,3.1000,3.1000,75100,3.2000,3.2000,3.1000,3.1000,0,0,0
ATA,20150715,3.1000,3.2000,3.1000,3.1000,87590,3.1000,3.2000,3.1000,3.1000,0,0,0
ATA,20150714,3.0000,3.1000,2.9000,3.0000,44560,3.0000,3.1000,2.9000,3.0000,0,0,0
ATA,20150713,3.0000,3.1000,3.0000,3.0000,146740,3.0000,3.1000,3.0000,3.0000,0,0,0
ATA,20150710,3.1000,3.1000,2.9000,2.9000,120350,3.1000,3.1000,2.9000,2.9000,0,0,0
ATA,20150709,3.1000,3.3000,3.1000,3.1000,114570,3.1000,3.3000,3.1000,3.1000,0,0,0
ATA,20150708,3.1000,3.3000,3.0000,3.3000,63990,3.1000,3.3000,3.0000,3.3000,0,0,0
ATA,20150707,3.2000,3.2000,3.0000,3.2000,133900,3.2000,3.2000,3.0000,3.2000,0,12500,0
ATA,20150706,3.2000,3.3000,3.2000,3.2000,238410,3.2000,3.3000,3.2000,3.2000,0,5000,0
ATA,20150703,3.6000,3.6000,3.4000,3.4000,190730,3.6000,3.6000,3.4000,3.4000,0,0,0
ATA,20150702,3.4000,3.4000,3.0000,3.4000,253500,3.4000,3.4000,3.0000,3.4000,0,0,0
ATA,20150701,3.0000,3.2000,3.0000,3.2000,588460,3.0000,3.2000,3.0000,3.2000,0,0,0
ATA,20150630,3.0000,3.0000,3.0000,3.0000,19700,3.0000,3.0000,3.0000,3.0000,0,0,0
ATA,20150629,3.2000,3.2000,3.2000,3.2000,6910,3.2000,3.2000,3.2000,3.2000,0,0,0
ATA,20150626,3.4000,3.4000,3.4000,3.4000,10760,3.4000,3.4000,3.4000,3.4000,0,0,0
ATA,20150625,3.6000,3.6000,3.6000,3.6000,9420,3.6000,3.6000,3.6000,3.6000,0,0,0
ATA,20150624,3.9000,4.0000,3.8000,3.8000,64980,3.9000,4.0000,3.8000,3.8000,0,4000,0
ATA,20150623,4.1000,4.3000,4.0000,4.0000,119980,4.1000,4.3000,4.0000,4.0000,0,0,0
ATA,20150622,4.6000,4.6000,4.1000,4.3000,977000,4.6000,4.6000,4.1000,4.3000,0,0,0
ATA,20150619,4.3000,4.3000,4.3000,4.3000,100850,4.3000,4.3000,4.3000,4.3000,0,0,0
ATA,20150618,4.1000,4.1000,4.1000,4.1000,18310,4.1000,4.1000,4.1000,4.1000,0,0,0
ATA,20150617,3.9000,3.9000,3.9000,3.9000,57870,3.9000,3.9000,3.9000,3.9000,0,0,0
ATA,20150616,3.7000,3.7000,3.7000,3.7000,268170,3.7000,3.7000,3.7000,3.7000,150000,0,0
ATA,20150615,3.5000,3.5000,3.5000,3.5000,27780,3.5000,3.5000,3.5000,3.5000,0,0,0
ATA,20150612,3.3000,3.3000,3.2000,3.3000,515610,3.3000,3.3000,3.2000,3.3000,0,0,0
ATA,20150611,3.1000,3.1000,3.1000,3.1000,21370,3.1000,3.1000,3.1000,3.1000,20000,0,0
ATA,20150610,2.9000,2.9000,2.9000,2.9000,33060,2.9000,2.9000,2.9000,2.9000,0,0,0
ATA,20150609,2.8000,2.8000,2.8000,2.8000,26030,2.8000,2.8000,2.8000,2.8000,0,0,0
ATA,20150608,2.7000,2.7000,2.7000,2.7000,15940,2.7000,2.7000,2.7000,2.7000,20000,0,0
ATA,20150605,2.6000,2.6000,2.6000,2.6000,39910,2.6000,2.6000,2.6000,2.6000,0,0,0
ATA,20150604,2.4000,2.5000,2.4000,2.5000,78150,2.4000,2.5000,2.4000,2.5000,0,0,0
ATA,20150603,2.5000,2.5000,2.4000,2.4000,33300,2.5000,2.5000,2.4000,2.4000,0,0,0
ATA,20150602,2.5000,2.6000,2.5000,2.5000,25850,2.5000,2.6000,2.5000,2.5000,0,0,0
ATA,20150601,2.6000,2.6000,2.4000,2.5000,18710,2.6000,2.6000,2.4000,2.5000,0,0,0
ATA,20150529,2.5000,2.6000,2.5000,2.5000,118400,2.5000,2.6000,2.5000,2.5000,0,0,0
ATA,20150528,2.4000,2.6000,2.4000,2.6000,117410,2.4000,2.6000,2.4000,2.6000,0,0,0
ATA,20150527,2.7000,2.7000,2.5000,2.5000,54260,2.7000,2.7000,2.5000,2.5000,0,0,0
ATA,20150526,2.5000,2.6000,2.5000,2.6000,62830,2.5000,2.6000,2.5000,2.6000,0,0,0
ATA,20150525,2.4000,2.5000,2.4000,2.5000,100970,2.4000,2.5000,2.4000,2.5000,0,0,0
ATA,20150522,2.4000,2.5000,2.4000,2.4000,86590,2.4000,2.5000,2.4000,2.4000,0,0,0
ATA,20150521,2.5000,2.5000,2.4000,2.5000,91910,2.5000,2.5000,2.4000,2.5000,0,0,0
ATA,20150520,2.4000,2.5000,2.4000,2.5000,240600,2.4000,2.5000,2.4000,2.5000,0,0,0
ATA,20150519,2.4000,2.6000,2.4000,2.4000,147170,2.4000,2.6000,2.4000,2.4000,0,0,0
