<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
HUT,20091119,9.4591,9.5128,9.1366,9.1904,200700,35.2000,35.4000,34.0000,34.2000,0,0,0
HUT,20091118,9.6741,9.6741,9.0829,9.6472,231300,36.0000,36.0000,33.8000,35.9000,0,0,0
HUT,20091117,9.1098,9.1098,8.2767,9.1098,262200,33.9000,33.9000,30.8000,33.9000,5000,0,0
HUT,20091116,8.4648,8.5185,8.4648,8.5186,52600,31.5000,31.7000,31.5000,31.7000,0,0,0
HUT,20091113,7.2556,8.2499,7.2556,8.2498,180500,27.0000,30.7000,27.0000,30.7000,0,0,0
HUT,20091112,7.7930,7.7930,7.6586,7.6587,155700,29.0000,29.0000,28.5000,28.5000,0,0,0
HUT,20091111,7.6855,7.8468,7.5243,7.7661,92800,28.6000,29.2000,28.0000,28.9000,0,0,0
HUT,20091110,8.1424,8.1424,7.5780,7.6318,67400,30.3000,30.3000,28.2000,28.4000,0,0,0
HUT,20091109,8.0205,8.0205,7.2426,7.5243,120700,29.9000,29.9000,27.0000,28.0000,0,0,0
HUT,20091106,7.6870,8.0073,7.3667,7.5108,92200,48.0000,50.0000,46.0000,46.9000,0,0,0
HUT,20091105,7.6549,7.6549,7.3667,7.4948,132100,47.8000,47.8000,46.0000,46.8000,0,0,0
HUT,20091104,7.1905,7.1905,6.7261,7.1905,187800,44.9000,44.9000,42.0000,44.9000,0,0,0
HUT,20091103,6.8543,7.0464,6.6621,6.7261,105300,42.8000,44.0000,41.6000,42.0000,0,0,0
HUT,20091102,7.3667,7.5269,7.1265,7.1265,65000,46.0000,47.0000,44.5000,44.5000,5000,0,0
HUT,20091030,7.8792,7.8792,7.4628,7.4628,94800,49.2000,49.2000,46.6000,46.6000,9700,0,0
HUT,20091029,7.6870,7.7671,7.2546,7.4468,118400,48.0000,48.5000,45.3000,46.5000,0,0,0
HUT,20091028,7.8311,7.9913,7.6870,7.7831,94900,48.9000,49.9000,48.0000,48.6000,0,0,0
HUT,20091027,8.3276,8.3276,7.6710,7.7831,97500,52.0000,52.0000,47.9000,48.6000,0,0,0
HUT,20091026,7.8472,8.4878,7.8472,8.1835,180000,49.0000,53.0000,49.0000,51.1000,0,0,0
HUT,20091023,7.6870,8.0874,7.6069,8.0874,406300,48.0000,50.5000,47.5000,50.5000,100000,0,0
HUT,20091022,7.8311,7.8311,7.4468,7.6870,243000,48.9000,48.9000,46.5000,48.0000,0,0,2000
HUT,20091021,8.0874,8.0874,7.6230,7.6870,155100,50.5000,50.5000,47.6000,48.0000,6000,0,0
HUT,20091020,7.6870,8.1675,7.6870,7.9913,264600,48.0000,51.0000,48.0000,49.9000,0,0,2000
HUT,20091019,7.6870,8.1514,7.6709,7.6710,208600,48.0000,50.9000,47.9000,47.9000,0,0,4000
HUT,20091016,8.4557,8.4557,7.7030,7.8471,492100,52.8000,52.8000,48.1000,49.0000,0,0,0
HUT,20091015,7.9112,7.9112,7.9112,7.9112,40200,49.4000,49.4000,49.4000,49.4000,0,0,0
HUT,20091014,7.4628,7.4628,7.0465,7.4628,328100,46.6000,46.6000,44.0000,46.6000,0,0,0
HUT,20091013,6.9824,6.9824,6.9824,6.9824,218500,43.6000,43.6000,43.6000,43.6000,0,0,0
HUT,20091012,6.5500,6.5500,6.2457,6.5500,205600,40.9000,40.9000,39.0000,40.9000,0,0,0
HUT,20091009,6.1496,6.1496,5.7493,6.1496,277600,38.4000,38.4000,35.9000,38.4000,0,0,0
HUT,20091008,5.7813,5.7813,5.5891,5.7813,331000,36.1000,36.1000,34.9000,36.1000,0,0,0
HUT,20091007,5.1247,5.4450,5.1247,5.4450,168800,32.0000,34.0000,32.0000,34.0000,0,0,0
HUT,20091006,5.1246,5.1246,5.0446,5.0446,37100,32.0000,32.0000,31.5000,31.5000,0,0,0
HUT,20091005,4.8364,5.1567,4.8364,5.0926,33400,30.2000,32.2000,30.2000,31.8000,0,0,0
HUT,20091002,4.8204,5.1888,4.6923,5.0926,106400,30.1000,32.4000,29.3000,31.8000,0,0,0
HUT,20091001,5.1246,5.3328,4.9805,5.0126,72600,32.0000,33.3000,31.1000,31.3000,0,0,0
HUT,20090930,5.4449,5.4449,5.2047,5.3008,87900,34.0000,34.0000,32.5000,33.1000,0,0,0
HUT,20090929,5.6852,5.6852,5.4450,5.5090,54200,35.5000,35.5000,34.0000,34.4000,0,0,0
HUT,20090928,5.9254,5.9254,5.5731,5.5891,106700,37.0000,37.0000,34.8000,34.9000,0,0,0
HUT,20090925,4.9646,5.6052,4.9646,5.6051,206200,31.0000,35.0000,31.0000,35.0000,0,4200,0
HUT,20090924,5.2208,5.5731,5.2208,5.2208,74200,32.6000,34.8000,32.6000,32.6000,0,0,0
HUT,20090923,5.6051,5.7973,5.3809,5.3809,123100,35.0000,36.2000,33.6000,33.6000,0,0,0
HUT,20090922,5.5731,5.6852,5.4930,5.5571,217100,34.8000,35.5000,34.3000,34.7000,0,0,0
HUT,20090921,5.5731,5.6051,5.5251,5.5571,81600,34.8000,35.0000,34.5000,34.7000,0,0,0
HUT,20090918,4.9485,5.6372,4.9005,5.4450,160900,30.9000,35.2000,30.6000,34.0000,0,0,0
HUT,20090917,5.5251,5.5251,5.2208,5.2208,225000,34.5000,34.5000,32.6000,32.6000,0,0,0
