<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
THD,20200724,15.0117,15.6644,15.0117,15.4469,2800,69.0000,72.0000,69.0000,71.0000,0,0,0
THD,20200723,18.2751,18.2751,16.4694,16.5129,4500,84.0000,84.0000,75.7000,75.9000,0,0,0
THD,20200722,17.6225,18.4493,15.9038,18.2969,4525,81.0000,84.8000,73.1000,84.1000,0,0,0
THD,20200721,14.3590,16.7957,13.7716,16.7958,4000,66.0000,77.2000,63.3000,77.2000,0,0,0
THD,20200720,16.3171,16.5347,15.2728,15.2728,24569,75.0000,76.0000,70.2000,70.2000,0,0,0
THD,20200717,16.7522,16.9915,16.7522,16.9698,34750,77.0000,78.1000,77.0000,78.0000,0,0,0
THD,20200716,18.6232,18.6450,18.6015,18.6015,1085,85.6000,85.7000,85.5000,85.5000,0,0,0
THD,20200715,22.4088,22.4088,20.6683,20.6683,6500,103.0000,103.0000,95.0000,95.0000,0,0,0
THD,20200714,21.0599,21.0599,20.6683,20.6683,27115,96.8000,96.8000,95.0000,95.0000,0,0,0
THD,20200713,19.1454,19.1454,15.7732,19.1454,15900,88.0000,88.0000,72.5000,88.0000,0,0,0
THD,20200710,17.4049,17.4049,17.4049,17.4049,41200,80.0000,80.0000,80.0000,80.0000,0,0,0
THD,20200709,15.8385,15.8385,15.8385,15.8385,500,72.8000,72.8000,72.8000,72.8000,0,0,0
THD,20200708,14.3808,14.4026,12.0747,14.4026,66650,66.1000,66.2000,55.5000,66.2000,0,0,0
THD,20200707,13.0972,13.0972,13.0972,13.0972,400,60.2000,60.2000,60.2000,60.2000,0,0,0
THD,20200706,11.9223,11.9223,11.9223,11.9224,100,54.8000,54.8000,54.8000,54.8000,0,0,0
THD,20200703,10.8563,10.8563,10.8563,10.8563,611100,49.9000,49.9000,49.9000,49.9000,0,0,0
THD,20200702,9.8773,9.8773,9.8773,9.8773,500,45.4000,45.4000,45.4000,45.4000,0,0,0
THD,20200701,8.9853,8.9853,8.9853,8.9853,500,41.3000,41.3000,41.3000,41.3000,0,0,0
THD,20200630,8.1803,8.1803,8.1803,8.1803,200,37.6000,37.6000,37.6000,37.6000,900000,0,0
THD,20200629,7.4406,7.4406,7.4406,7.4406,500,34.2000,34.2000,34.2000,34.2000,150000,0,0
THD,20200626,6.7662,6.7662,6.7662,6.7662,500,31.1000,31.1000,31.1000,31.1000,0,0,0
THD,20200625,6.1570,6.1570,6.1570,6.1570,100,28.3000,28.3000,28.3000,28.3000,900000,0,0
THD,20200624,5.6131,5.6131,5.6131,5.6131,1300,25.8000,25.8000,25.8000,25.8000,100000,0,0
