<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
MIM,20110929,9.3130,9.3130,9.1510,9.1510,25400,11.5000,11.5000,11.3000,11.3000,0,0,0
MIM,20110928,9.5559,9.5559,9.5559,9.5559,100,11.8000,11.8000,11.8000,11.8000,0,0,0
MIM,20110927,9.3940,9.4750,9.3940,9.4749,300,11.6000,11.7000,11.6000,11.7000,0,0,0
MIM,20110926,9.3130,9.3130,9.3130,9.3130,3500,11.5000,11.5000,11.5000,11.5000,0,0,0
MIM,20110923,9.1510,9.1510,9.1510,9.1510,7000,11.3000,11.3000,11.3000,11.3000,0,0,0
MIM,20110922,9.1510,9.2320,9.0700,9.0700,2000,11.3000,11.4000,11.2000,11.2000,0,0,0
MIM,20110921,9.4750,9.4750,9.4750,9.4749,1500,11.7000,11.7000,11.7000,11.7000,0,0,0
MIM,20110920,10.2038,10.2038,9.7989,9.7989,600,12.6000,12.6000,12.1000,12.1000,0,0,0
MIM,20110919,10.5277,10.5277,10.5277,10.5277,3400,13.0000,13.0000,13.0000,13.0000,0,0,0
MIM,20110916,10.5277,10.5277,10.5277,10.5277,3800,13.0000,13.0000,13.0000,13.0000,0,0,0
MIM,20110915,10.1228,10.1228,10.1228,10.1228,100,12.5000,12.5000,12.5000,12.5000,0,0,0
MIM,20110914,9.7989,9.7989,9.7989,9.7989,1000,12.1000,12.1000,12.1000,12.1000,0,0,0
MIM,20110913,10.2847,10.6087,10.2038,10.2038,2100,12.7000,13.1000,12.6000,12.6000,0,0,0
MIM,20110912,9.7179,10.0418,9.7179,10.0418,1300,12.0000,12.4000,12.0000,12.4000,0,0,0
MIM,20110909,9.7179,9.7179,9.3130,9.7179,4800,12.0000,12.0000,11.5000,12.0000,0,0,0
MIM,20110908,9.3940,9.3940,9.2320,9.2320,8000,11.6000,11.6000,11.4000,11.4000,0,0,0
MIM,20110907,9.2319,9.2319,9.2319,9.2320,1800,11.4000,11.4000,11.4000,11.4000,0,0,0
MIM,20110906,8.9890,8.9890,8.9890,8.9890,2200,11.1000,11.1000,11.1000,11.1000,0,0,0
MIM,20110901,8.9890,9.2319,8.9890,9.2320,600,11.1000,11.4000,11.1000,11.4000,0,0,0
MIM,20110831,8.9081,8.9890,8.9081,8.9890,5600,11.0000,11.1000,11.0000,11.1000,0,0,0
MIM,20110830,9.0700,9.0700,8.7461,8.7461,7500,11.2000,11.2000,10.8000,10.8000,0,0,0
MIM,20110826,8.7461,8.9080,8.7461,8.7461,10700,10.8000,11.0000,10.8000,10.8000,0,0,0
MIM,20110825,8.6651,8.7461,8.6651,8.6651,3600,10.7000,10.8000,10.7000,10.7000,0,0,0
MIM,20110823,9.3129,9.3129,9.3129,9.3130,100,11.5000,11.5000,11.5000,11.5000,0,0,0
MIM,20110822,9.0700,9.0700,9.0700,9.0700,2200,11.2000,11.2000,11.2000,11.2000,0,0,0
MIM,20110818,9.0700,9.0700,8.7461,8.7461,700,11.2000,11.2000,10.8000,10.8000,0,0,0
MIM,20110816,8.7461,8.7461,8.7461,8.7461,2000,10.8000,10.8000,10.8000,10.8000,0,0,0
MIM,20110815,8.5032,8.5842,8.5032,8.5841,7100,10.5000,10.6000,10.5000,10.6000,0,0,0
MIM,20110812,8.4222,8.4222,8.3412,8.4222,4000,10.4000,10.4000,10.3000,10.4000,0,0,0
MIM,20110811,8.3412,8.4222,8.0983,8.4222,9100,10.3000,10.4000,10.0000,10.4000,0,0,0
MIM,20110810,8.2602,8.4222,8.2602,8.4222,13200,10.2000,10.4000,10.2000,10.4000,0,0,0
MIM,20110809,8.0982,8.4221,8.0982,8.2602,5400,10.0000,10.4000,10.0000,10.2000,0,0,0
MIM,20110805,8.0982,8.0982,7.7743,8.0982,1700,10.0000,10.0000,9.6000,10.0000,0,0,0
MIM,20110804,7.6124,7.6124,7.6124,7.6123,100,9.4000,9.4000,9.4000,9.4000,0,0,0
MIM,20110803,7.7743,8.4222,7.7743,8.4222,300,9.6000,10.4000,9.6000,10.4000,0,0,0
MIM,20110802,8.3412,8.3412,8.3412,8.3412,400,10.3000,10.3000,10.3000,10.3000,0,0,0
MIM,20110729,8.9081,8.9081,8.9081,8.9081,2700,11.0000,11.0000,11.0000,11.0000,0,0,0
MIM,20110728,8.8271,9.7989,8.8271,9.7989,200,10.9000,12.1000,10.9000,12.1000,0,0,0
MIM,20110727,9.2320,9.7179,9.1510,9.1510,1000,11.4000,12.0000,11.3000,11.3000,0,0,0
MIM,20110722,9.7988,9.7988,9.7988,9.7989,38000,12.1000,12.1000,12.1000,12.1000,0,0,0
MIM,20110721,9.9608,9.9608,9.9608,9.9608,200,12.3000,12.3000,12.3000,12.3000,0,0,0
MIM,20110711,9.6369,9.6369,9.6369,9.6369,400,11.9000,11.9000,11.9000,11.9000,0,0,0
MIM,20110630,9.5559,9.5559,9.3939,9.3939,4500,11.8000,11.8000,11.6000,11.6000,0,0,0
MIM,20110629,9.5559,9.5559,9.5559,9.5559,500,11.8000,11.8000,11.8000,11.8000,0,0,0
MIM,20110628,9.7179,9.7179,9.7179,9.7179,5500,12.0000,12.0000,12.0000,12.0000,0,0,0
MIM,20110627,9.7179,9.7179,9.7179,9.7179,30700,12.0000,12.0000,12.0000,12.0000,0,0,0
MIM,20110624,9.5559,9.5559,9.5559,9.5559,500,11.8000,11.8000,11.8000,11.8000,0,0,0
MIM,20110621,9.7179,9.7179,9.7179,9.7179,1000,12.0000,12.0000,12.0000,12.0000,0,0,0
MIM,20110614,9.8798,9.9608,8.9080,8.9081,7100,12.2000,12.3000,11.0000,11.0000,0,0,0
MIM,20110613,9.3939,9.4749,9.3939,9.4749,1100,11.6000,11.7000,11.6000,11.7000,0,0,0
MIM,20110610,10.0418,10.0418,10.0418,10.0418,100,12.4000,12.4000,12.4000,12.4000,0,0,0
MIM,20110609,9.3939,9.4749,9.3939,9.4749,2000,11.6000,11.7000,11.6000,11.7000,0,0,0
MIM,20110607,10.2038,10.2038,9.5559,9.5559,4600,12.6000,12.6000,11.8000,11.8000,0,0,0
MIM,20110606,9.5560,9.5560,9.5560,9.5559,2000,11.8000,11.8000,11.8000,11.8000,0,0,0
MIM,20110603,11.2566,11.2566,9.7989,9.7989,3800,13.9000,13.9000,12.1000,12.1000,0,0,0
MIM,20110602,10.6086,10.6896,10.1227,10.6087,6700,13.1000,13.2000,12.5000,13.1000,0,0,0
MIM,20110601,10.3658,10.3658,9.8799,10.2847,10000,12.8000,12.8000,12.2000,12.7000,0,0,0
MIM,20110531,9.7179,9.8799,9.7179,9.7179,6700,12.0000,12.2000,12.0000,12.0000,0,0,0
MIM,20110530,10.5277,10.5277,9.7179,9.7179,2200,13.0000,13.0000,12.0000,12.0000,0,0,0
MIM,20110527,10.0418,10.0418,10.0418,10.0418,6400,12.4000,12.4000,12.4000,12.4000,0,0,2900
MIM,20110526,9.4749,9.4749,9.4749,9.4749,114000,11.7000,11.7000,11.7000,11.7000,0,0,113000
MIM,20110525,10.3657,10.3657,10.0418,10.0418,9600,12.8000,12.8000,12.4000,12.4000,0,0,2900
MIM,20110524,10.9326,10.9326,10.5277,10.7706,5200,13.5000,13.5000,13.0000,13.3000,0,0,0
MIM,20110523,10.9326,10.9326,10.9326,10.9326,12500,13.5000,13.5000,13.5000,13.5000,0,0,0
MIM,20110518,11.3375,11.3375,11.3375,11.3375,2000,14.0000,14.0000,14.0000,14.0000,0,100,0
MIM,20110517,11.4995,11.4995,11.4995,11.4995,500,14.2000,14.2000,14.2000,14.2000,0,0,0
MIM,20110511,12.2283,12.2283,12.2283,12.2283,4100,15.1000,15.1000,15.1000,15.1000,0,0,0
MIM,20110510,13.1191,13.1191,13.1191,13.1191,100,16.2000,16.2000,16.2000,16.2000,0,0,0
MIM,20110509,12.1473,12.6332,12.1473,12.6332,1700,15.0000,15.6000,15.0000,15.6000,0,0,0
MIM,20110506,11.8234,11.8234,11.8234,11.8234,700,14.6000,14.6000,14.6000,14.6000,0,0,0
MIM,20110505,10.9326,11.1755,10.9326,11.0136,2300,13.5000,13.8000,13.5000,13.6000,0,0,0
MIM,20110504,11.7425,11.8234,11.6615,11.6614,11600,14.5000,14.6000,14.4000,14.4000,0,0,0
MIM,20110429,12.4712,12.4712,12.4712,12.4713,200,15.4000,15.4000,15.4000,15.4000,0,0,0
